dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.823863,tcp,http,SH,107,0,13594.0,0.0,129.87596238695025,0,0,132002.52954678144,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,127,0,100.0,0.0,69,69,69,69,1,69,0,0,69,72,1,0,Fuzzers,1
0.884014,tcp,http,SH,108,0,13540.0,0.0,122.1700108821806,0,0,122531.99609960929,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,100.0,0.0,70,70,70,70,1,70,0,0,70,73,1,0,Fuzzers,1
0.068706,tcp,http,SH,6,0,133.0,0.0,87.32861758798357,0,0,15486.274852269087,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,22,0,1.0,0.0,71,71,71,71,1,71,0,0,71,74,1,0,Fuzzers,1
0.759835,tcp,http,SH,87,0,10728.0,0.0,114.4985424467154,0,0,112950.83801088392,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,123,0,80.0,0.0,72,72,72,72,1,72,0,0,72,75,1,0,Fuzzers,1
0.850405,tcp,http,SH,103,0,12924.0,0.0,121.11876106090628,0,0,121579.71789911868,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,125,0,84.0,0.0,73,73,73,73,1,73,0,0,73,76,1,0,Fuzzers,1
0.962996,tcp,http,SH,100,0,12627.0,0.0,103.84259124648491,0,0,104897.6319735492,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,126,0,84.0,0.0,74,74,74,74,1,74,0,0,74,77,1,0,Fuzzers,1
0.715269,tcp,http,SH,65,0,7836.0,0.0,90.87490161044306,0,0,87642.55126393007,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,120,0,30.0,0.0,75,75,75,75,1,75,0,0,75,78,1,0,Fuzzers,1
1.152867,tcp,http,SH,110,0,13601.0,0.0,95.4143019099341,0,0,94380.35783832826,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,123,0,100.0,0.0,76,76,76,76,1,76,0,0,76,79,1,0,Fuzzers,1
0.915743,tcp,http,SH,84,0,10379.0,0.0,91.72879290368586,0,0,90671.7277664148,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,123,0,30.0,0.0,77,77,77,77,1,77,0,0,77,80,1,0,Fuzzers,1
0.037503,tcp,http,SH,5,0,132.0,0.0,133.32266751993174,0,0,28157.74738020958,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,26,0,1.0,0.0,78,78,78,78,1,78,0,0,78,81,1,0,Fuzzers,1
